Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Agriculture and Environmental Studies,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Arts & Design,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Human & Public Services,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Natural Sciences,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Engineering & Technology,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Humanities,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Social & Political Sciences,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Business & Management,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Health & Psychology,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,Mathematics & Economics,,
,,,"California State University, San Bernardino",Environmental Studies (Environmental Sustainability),1657,,,,,,,,,,,,,,,,,,,San José State University,English (Preparation for Teaching),1559,,,,"California State University, Fresno",Recreation Administration (Recreation Therapy),3415,San Diego State University,Geography (Water Climate and Ecosystems),1860,,,,University of California-Irvine,Biomedical Engineering: Premedical,534,,,,,,,,,,,,,,,,,,,University of California-Los Angeles,Jewish Studies,2247,,,,,,,University of California-Santa Cruz,Spanish Studies,3644,,,,"California State University, Dominguez Hills",Liberal Studies (Spanish),2514,,,,,,,,,,,,,University of California-Davis,Managerial Economics,2589,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Early Childhood Studies (PK-Grade 3),1342,"California State University, East Bay",Environmental Science (Environmental Health),1623,,,,,,,,,,,,,,
,,,"California State University, Monterey Bay",Environmental Studies (Sustainable Communities),1662,,,,,,,,,,,,,,,,,,,Sonoma State University,English (Secondary Teaching Preparation),1564,,,,"California State University, Fresno",Recreation Administration (Special Events & Tourism),3416,"California State Polytechnic University, Humboldt",Applied Fire Science & Management (Applied Fire Science & Management),174,,,,"California State University, Fresno",Biomedical Physics (Biomedical Physics),535,,,,,,,,,,,,,,,,,,,University of California-San Diego,Jewish Studies,2248,,,,,,,University of California-Los Angeles,American Literature and Culture,78,,,,"California State University, Stanislaus",Liberal Studies (Spanish),2515,,,,,,,,,,,,,"California State University, Chico",Nutrition and Food Sciences (Nutrition Management),3033,,,,,,,,,,,,,"California State University, East Bay",Human Development (Childhood Development (Online Degree Completion)),2067,"California State University, Sacramento",Exercise Science (Health Fitness/Strength Conditioning),1719,,,,,,,,,,,,,,
,,,San Diego State University,Geography (Environment Sustainability and Policy),1831,,,,,,,,,,,,,,,,,,,San Diego State University,English (Single Subject Teaching (Imperial Valley Campus)),1565,,,,"California State University, Fresno",Recreation Administration (Sports and Entertainment Facility Management),3417,"California State University, Los Angeles",Fire Protection Administration and Technology (Fire Protection Admin & Tech),1754,,,,University of California-Santa Cruz,Biomolecular Engineering and Bioinformatics,536,,,,,,,,,,,,,,,,,,,University of California-Santa Cruz,Jewish Studies (General),2249,,,,,,,"California State University, San Bernardino",Arabic Language Literature and Culture (General),194,,,,San Diego State University,Liberal Studies (Special Education Extensive Support Needs Integrated Teacher Education Program),2516,,,,,,,,,,,,,San José State University,Nutritional Science (Food Management),3047,,,,,,,,,,,,,"California State University, East Bay",Human Development (Childhood Development),2068,"California State University, Northridge",Health Administration (General),1968,,,,,,,,,,,,,,
,,,"California State University, East Bay",Geography (Resources and Sustainability),1857,,,,,,,,,,,,,,,,,,,San Diego State University,English (Single Subject Teaching (San Diego Campus)),1566,,,,San Diego State University,Recreation Administration (Sustainable Tourism Management),3418,"California Polytechnic State University, San Luis Obispo",Forest and Fire Sciences (Forest and Fire Sciences),1774,,,,University of California-Santa Cruz,Biomolecular Engineering and Bioinformatics,537,,,,,,,,,,,,,,,,,,,University of California-Santa Cruz,Modern Jewish Studies (Modern Jewish Studies - General),2250,,,,,,,San Francisco State University,Chinese (Chinese Literature and Linguistics),971,,,,San Diego State University,Liberal Studies (Special Education Mild/Moderate Support Needs Integrated Teacher Education Program),2517,,,,,,,,,,,,,San José State University,Nutritional Science (Food Management/Nutritional Science 4+1),3048,,,,,,,,,,,,,"California State University, East Bay",Human Development (Childhood Development),2069,"California State University, Long Beach",Health Care Administration (Health Care Administration - General),1969,,,,,,,,,,,,,,
,,,"California State University, East Bay",History (Sustainability and Modernization (Online Degree Completion)),2034,,,,,,,,,,,,,,,,,,,"California State University, Los Angeles",English (Single Subject Teaching),1567,,,,"California State University, Sacramento",Recreation Administration (Therapeutic Recreation),3419,"California Polytechnic State University, San Luis Obispo",Forest and Fire Sciences (Watershed Management and Hydrology),1775,,,,University of California-Los Angeles,Biophysics,538,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Modern Jewish Studies (Modern Jewish Studies - General),2251,,,,,,,San Francisco State University,Comparative and World Literature (Comparative and World Literature),1117,,,,"California State University, Bakersfield",Liberal Studies (Subject Matter Equivalency),2518,,,,,,,,,,,,,University of California-Berkeley,Operations Research and Management Science,3056,,,,,,,,,,,,,"California State University, East Bay",Human Development (Early Childhood Development (Online Degree Completion)),2071,San Diego State University,Health Communication (Health Communication - General),1970,,,,,,,,,,,,,,
,,,"California State University, East Bay",History (Sustainability and Modernization),2035,,,,,,,,,,,,,,,,,,,"California State University, Bakersfield",English (Teacher Preparation),1570,,,,"California State University, Chico",Recreation Hospitality and Parks Management (Event Management),3420,"California Polytechnic State University, San Luis Obispo",Forest and Fire Sciences (Wildland Fire and Fuels Management),1776,,,,University of California-Santa Barbara,Biopsychology,539,,,,,,,,,,,,,,,,,,,"California State University, Long Beach",Modern Jewish Studies (Modern Jewish Studies - General),2796,,,,,,,University of California-Berkeley,Comparative Literature,1120,,,,"California State University, East Bay",Liberal Studies (Teacher Preparation),2519,,,,,,,,,,,,,"California State University, Chico",Plant and Soil Science (Land and Soil Resource Management),3209,,,,,,,,,,,,,"California State University, East Bay",Human Development (Early Childhood Development),2072,"California State University, Long Beach",Health Science (Community Health Education),1971,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Interdisciplinary Studies (Global Citizenship and Social Sustainability),2156,,,,,,,,,,,,,,,,,,,San José State University,Environmental Studies (Preparation for Teaching),1661,,,,"California State University, Chico",Recreation Hospitality and Parks Management (Parks and Recreation Management),3421,"California Polytechnic State University, San Luis Obispo",Forest and Fire Sciences (Wildlife Biology),1777,,,,"California Polytechnic State University, San Luis Obispo",Bioresource and Agricultural Engineering (Bioresource and Agricultural Engineering - General),540,,,,,,,,,,,,,,,,,,,San Diego State University,"Language, Culture, and Society",2797,,,,,,,University of California-Davis,Comparative Literature,1121,,,,California State University Channel Islands,Liberal Studies (Teaching and Learning),2520,,,,,,,,,,,,,"California State University, Northridge",Political Science (Public Policy and Management),3269,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Liberal Studies (Child Development Special Education ITEP),2411,"California State University, Dominguez Hills",Health Science (Community Health),1972,,,,,,,,,,,,,,
,,,"California State Polytechnic University, Humboldt",Political Science (Politics of Environment and Sustainability),3260,,,,,,,,,,,,,,,,,,,"California State University, Sacramento",Ethnic Studies (Teachers in Bilingual Education),1707,,,,"California State University, Chico",Recreation Hospitality and Parks Management (Resort and Lodging Management),3422,"California State Polytechnic University, Humboldt",Forestry (Fire Management),1778,,,,University of California-Davis,Biotechnology,541,,,,,,,,,,,,,,,,,,,San Francisco State University,Language Culture and Society (Language Culture and Society),2798,,,,,,,University of California-Davis,Comparative Literature,1122,,,,"California Polytechnic State University, San Luis Obispo",Liberal Studies (Teaching English as a Second Language),2521,,,,,,,,,,,,,"California State University, Dominguez Hills",Public Administration (Administrative Management),3342,,,,,,,,,,,,,"California State University, Stanislaus",Liberal Studies (Child Development),2412,"California State University, Fresno",Health Science (Community Health),1973,,,,,,,,,,,,,,
,,,"California State University, East Bay",Recreation (Sustainability),3408,,,,,,,,,,,,,,,,,,,"California State University, Sacramento",Ethnic Studies (Teachers in Urban Settings),1708,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Event Planning and Experience Management),3423,California State University San Marcos,Wildfire Science and the Urban Interface (Wildfire Science and the Urban Interface - General),3772,,,,University of California-Davis,Biotechnology,542,,,,,,,,,,,,,,,,,,,University of California-Santa Barbara,Central and East European Languages and Cultures,2356,,,,,,,University of California-Irvine,Comparative Literature,1123,,,,"California State University, Stanislaus",Liberal Studies (Teaching English to Speakers of Other Languages (TESOL)),2522,,,,,,,,,,,,,"California State University, Dominguez Hills",Public Administration (Non-Profit Management),3346,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Liberal Studies (Child Development/Elementary Education),2413,"California State University, Fresno",Health Science (Environmental/Occupational Health and Safety),1974,,,,,,,,,,,,,,
,,,San Diego State University,Recreation Administration (Sustainable Tourism Management),3418,,,,,,,,,,,,,,,,,,,California State University San Marcos,History (Single-Subject Preparation for Teaching),2028,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Individualized Course of Study),3424,University of California-Los Angeles,Atmospheric and Oceanic Sciences,360,,,,University of California-Davis,Biotechnology,543,,,,,,,,,,,,,,,,,,,San Diego State University,East Asian Languages and Cultures â€” Chinese,2357,,,,,,,University of California-Los Angeles,Comparative Literature,1124,,,,"California State University, Dominguez Hills",Liberal Studies (Theatre Arts),2523,,,,,,,,,,,,,"California State University, Dominguez Hills",Public Administration (Public Financial Management),3352,,,,,,,,,,,,,"California State University, East Bay",Liberal Studies (Early Childhood Education),2420,"California State University, Fresno",Health Science (Health Administration),1975,,,,,,,,,,,,,,
,,,San Diego State University,Sustainability (Sustainability - General),3669,,,,,,,,,,,,,,,,,,,"California State University, Bakersfield",History (Social Science Teaching),2032,,,,San Francisco State University,Recreation Parks and Tourism Administration (Recreation Parks and Tourism Administration - General),3425,University of California-Los Angeles,Atmospheric and Oceanic Sciences/ Mathematics,361,,,,"California State Polytechnic University, Pomona",Biotechnology (Biotechnology - General),544,,,,,,,,,,,,,,,,,,,University of California-Los Angeles,East Asian Languages and Cultures â€” Japanese,804,,,,,,,University of California-Santa Barbara,Comparative Literature,1125,,,,"California State University, Sacramento",Liberal Studies (Theatre),2524,,,,,,,,,,,,,"California State University, Northridge",Public Sector Management (General),3391,,,,,,,,,,,,,"California State University, Dominguez Hills",Liberal Studies (Educating Children with Disabilities),2424,"California State University, Dominguez Hills",Health Science (Health Care Management),1976,,,,,,,,,,,,,,
,,,University of California-Riverside,Sustainability Studies,3670,,,,,,,,,,,,,,,,,,,"California State University, Long Beach",History (Specialization in History/Social Science Teaching),2033,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Sport and Recreation Management),3426,University of California-Berkeley,Atmospheric Science,362,,,,California State University San Marcos,Biotechnology (General),545,,,,,,,,,,,,,,,,,,,University of California-Berkeley,Languages and Cultures (Armenian),1363,,,,,,,"California State University, Fullerton",Comparative Literature (Comparative Literature - General),1126,,,,"California State University, Stanislaus",Liberal Studies (Theatre),2525,,,,,,,,,,,,,San José State University,Recreation (Recreation Management),3403,,,,,,,,,,,,,"California State University, Stanislaus",Liberal Studies (Exceptional Children and Youth),2440,"California State University, Stanislaus",Health Science (Health Leadership and Administration),1977,,,,,,,,,,,,,,
,,,University of California-Davis,Sustainable Agriculture and Food Systems,3671,,,,,,,,,,,,,,,,,,,"California State University, Los Angeles",History (Teacher Preparation),2036,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Tourism Hospitality and Destination Management),3427,University of California-Davis,Atmospheric Science,363,,,,University of California-Riverside,"Cell, Molecular, and Developmental Biology",796,,,,,,,,,,,,,,,,,,,University of California-Berkeley,Languages and Cultures (French),1364,,,,,,,San Diego State University,Comparative Literature (Comparative Literature - General),1127,,,,"California State University, Bakersfield",Liberal Studies (Traditional Credential Track),2526,,,,,,,,,,,,,"California State University, Fresno",Recreation Administration (Outdoor Recreation and Natural Resource Management),3411,,,,,,,,,,,,,California State University San Marcos,Sociology (Children Youth and Families),3539,California State University Channel Islands,Health Science (Health Science - General),1978,,,,,,,,,,,,,,
,,,University of California-Davis,Sustainable Agriculture and Food Systems,3672,,,,,,,,,,,,,,,,,,,San Francisco State University,Kinesiology (Integrated Teacher Education Program in Physical Education),2309,,,,"California State University, Sacramento",Recreation Therapy (Recreation Therapy - General),3428,University of California-Davis,Atmospheric Science,364,,,,University of California-Santa Barbara,Cell and Developmental Biology,797,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Languages and Cultures (Italian),2360,,,,,,,"California State University, Long Beach",Comparative World Literature (Comparative World Literature - General),1128,,,,"California State University, Sacramento",Liberal Studies (U.S. History),2527,,,,,,,,,,,,,San Diego State University,Recreation Administration (Outdoor Resource Management),3412,,,,,,,,,,,,,University of California-Berkeley,Cognitive Science,1038,California State University Channel Islands,Health Science (Health Science Emphasis in Gerontology),1979,,,,,,,,,,,,,,
,,,University of California-Berkeley,Sustainable Environmental Design,3673,,,,,,,,,,,,,,,,,,,"California State University, Chico",Kinesiology (Physical Education Teacher Education),2322,,,,"California State University, Northridge",Tourism Hospitality and Recreation Management (General),3742,University of California-San Diego,Oceanic and Atmospheric Science,3052,,,,University of California-Davis,Cell Biology,798,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Languages and Cultures (Japanese),2361,,,,,,,"California State University, East Bay",English (British and American Literature),1515,,,,"California State University, Sacramento",Liberal Studies (World History),2528,,,,,,,,,,,,,San Diego State University,Recreation Administration (Recreation Systems Management),3414,,,,,,,,,,,,,University of California-Davis,Cognitive Science,1039,"California State University, Dominguez Hills",Health Science (Radiologic Technology),1980,,,,,,,,,,,,,,
,,,University of California-Davis,Sustainable Environmental Design,3674,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Kinesiology (Physical Education Teacher Education),2323,,,,,,,University of California-San Diego,Oceanic and Atmospheric Sciences,3053,,,,University of California-Davis,Cell Biology,799,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Linguistics and Asian Languages and Cultures,2362,,,,,,,"California State University, Bakersfield",English (Language and Literature),1545,,,,San Francisco State University,Liberal Studies Integrated Teacher Preparation (Liberal Studies Integrated Teacher Preparation),2529,,,,,,,,,,,,,"California State University, Fresno",Recreation Administration (Sports and Entertainment Facility Management),3417,,,,,,,,,,,,,University of California-Merced,Cognitive Science,1040,"California State University, Long Beach",Health Science (School Health Education),1981,,,,,,,,,,,,,,
,,,"California State University, Monterey Bay",Sustainable Hospitality Management (Sustainable Hotel Resort and Event Management),3675,,,,,,,,,,,,,,,,,,,"California State University, Sacramento",Kinesiology (Physical Education Teacher Education),2324,,,,,,,University of California-Los Angeles,Atmospheric and Oceanic Sciences,360,,,,University of California-Berkeley,Chemical Biology,805,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Linguistics and Asian Languages and Cultures,2363,,,,,,,"California State University, Chico",English (Literature),1550,,,,San Francisco State University,Mathematics (Mathematics for Liberal Arts),2690,,,,,,,,,,,,,San Diego State University,Recreation Administration (Sustainable Tourism Management),3418,,,,,,,,,,,,,University of California-San Diego,Cognitive Science,1041,"California State University, East Bay",Health Sciences (Health Policy),1982,,,,,,,,,,,,,,
,,,"California State University, Monterey Bay",Sustainable Hospitality Management (Sustainable Tourism Management),3676,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Kinesiology (Physical Education Teaching (4+1)),2325,,,,,,,University of California-Los Angeles,Atmospheric and Oceanic Sciences/ Mathematics,361,,,,University of California-Berkeley,Chemical Biology,806,,,,,,,,,,,,,,,,,,,University of California-Los Angeles,Scandinavian Languages and Cultures,2560,,,,,,,"California State University, Dominguez Hills",English (Literature),1551,,,,"California State University, Fullerton",Music (Liberal Arts),2855,,,,,,,,,,,,,"California State University, Chico",Recreation Hospitality and Parks Management (Event Management),3420,,,,,,,,,,,,,University of California-Santa Cruz,Cognitive Science,1042,"California State University, East Bay",Health Sciences (Health Sciences - General),1983,,,,,,,,,,,,,,
,,,"California State Polytechnic University, Pomona",Urban and Regional Planning (Resiliency Sustainability and the Environment),3745,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Kinesiology (Physical Education Teaching),2326,,,,,,,University of California-San Diego,Oceanic and Atmospheric Science,3052,,,,"California State University, East Bay",Chemistry (Bioanalytical and Forensics),840,,,,,,,,,,,,,,,,,,,University of California-Los Angeles,Latin American and Iberian Studies,2561,,,,,,,"California State University, Fresno",English (Literature),1552,,,,Sonoma State University,Music (Liberal Arts),2856,,,,,,,,,,,,,"California State University, Chico",Recreation Hospitality and Parks Management (Parks and Recreation Management),3421,,,,,,,,,,,,,University of California-Santa Cruz,Cognitive Science,1043,"California State University, Chico",Health Services Administration (Health Services Administration - General),1984,,,,,,,,,,,,,,
,,,San Diego State University,Urban Studies (Urban Sustainability),3757,,,,,,,,,,,,,,,,,,,"California State University, Long Beach",Kinesiology (Physical Education-Teacher Education),2329,,,,,,,University of California-San Diego,Oceanic and Atmospheric Sciences,3053,,,,California State University Channel Islands,Chemistry (Biochemistry),841,,,,,,,,,,,,,,,,,,,University of California-Los Angeles,Africana Studies (African and African-American Humanities and Cultural Studies),3461,,,,,,,"California State University, Long Beach",English (Literature),1553,,,,"California State University, Fresno",Music (Music as a Liberal Art),2863,,,,,,,,,,,,,"California State University, Chico",Recreation Hospitality and Parks Management (Resort and Lodging Management),3422,,,,,,,,,,,,,University of California-Los Angeles,Cognitive Science (Pre),1044,"California State University, San Bernardino",Health Services Administration (Health Services Administration - General),1985,,,,,,,,,,,,,,
,,,"California State University, Monterey Bay",Agricultural Plant and Soil Sciences (Agricultural Plant and Soil Sciences - General),61,,,,,,,,,,,,,,,,,,,San José State University,Kinesiology (Preparation for Teaching),2333,,,,,,,California State University Maritime Academy,Oceanography (Oceanography - General),3054,,,,"California State University, Dominguez Hills",Chemistry (Biochemistry),842,,,,,,,,,,,,,,,,,,,University of California-Santa Barbara,American Multicultural Studies (Africana Studies),2377,,,,,,,"California State University, Northridge",English (Literature),1554,,,,,,,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Event Planning and Experience Management),3423,,,,,,,,,,,,,University of California-San Diego,Cognitive Science: Cognitive and Behavioral Neuroscience,1045,California State University San Marcos,Human Development (Health Services),2074,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Environmental Earth and Soil Sciences (Geology),1585,,,,,,,,,,,,,,,,,,,"California State University, Los Angeles",Kinesiology (Subject Matter Preparation for Single Subject Teaching Credential),2342,,,,,,,"California State Polytechnic University, Humboldt",Oceanography (Oceanography),3055,,,,"California State Polytechnic University, Humboldt",Chemistry (Biochemistry),843,,,,,,,,,,,,,,,,,,,"California State University, Northridge",American Multicultural Studies (American Multicultural Studies - General),44,,,,,,,"California State University, San Bernardino",English (Literature),1555,,,,,,,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Sport and Recreation Management),3426,,,,,,,,,,,,,University of California-Irvine,Cognitive Sciences,1046,"California State University, Dominguez Hills",Human Services (Mental Health Recovery),2087,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Environmental Earth and Soil Sciences (Hydrology),1586,,,,,,,,,,,,,,,,,,,"California State University, Fullerton",Kinesiology (Teacher Education),2343,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Chemistry (Biochemistry),844,,,,,,,,,,,,,,,,,,,Sonoma State University,Gender Ethnicity and Multicultural Studies (Gender Ethnicity and Multicultural Studies Pre-Credential),79,,,,,,,San Francisco State University,English (Literature),1556,,,,,,,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Recreation Parks and Tourism Administration (Tourism Hospitality and Destination Management),3427,,,,,,,,,,,,,"California State University, Fresno",Cognitive Sciences (Cognitive Science),1047,"California State University, Fullerton",Human Services (Mental Health),2088,,,,,,,,,,,,,,
,,,"California State Polytechnic University, Humboldt",Forestry (Forest Soils),1782,,,,,,,,,,,,,,,,,,,San Diego State University,Liberal Studies (Bilingual Multiple Subject Teaching Credential Integrated Teacher Education Program),2405,,,,,,,,,,,,,"California State University, Sacramento",Chemistry (Biochemistry),845,,,,,,,,,,,,,,,,,,,Sonoma State University,Gender Ethnicity and Multicultural Studies (Gender Ethnicity and Multicultural Studies),80,,,,,,,Sonoma State University,English (Literature),1557,,,,,,,,,,,,,,,,,,,San Diego State University,Social Work (Community Corrections Case Management),3505,,,,,,,,,,,,,"California State University, Stanislaus",Cognitive Studies (General),1048,"California State University, Northridge",Information Systems (Health Systems),2132,,,,,,,,,,,,,,
,,,"California State University, Chico",Plant and Soil Science (Crops and Horticulture),3208,,,,,,,,,,,,,,,,,,,"California State University, Dominguez Hills",Liberal Studies (Early Teaching and Learning),2421,,,,,,,,,,,,,"California State University, San Bernardino",Chemistry (Biochemistry),846,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Interdisciplinary Studies (German Cultural Studies),1812,,,,,,,California State University Channel Islands,English (Multicultural Literature),1558,,,,,,,,,,,,,,,,,,,"California State University, Monterey Bay",Sustainable Hospitality Management (Sustainable Hotel Resort and Event Management),3675,,,,,,,,,,,,,University of California-San Diego,Linguistics (Specialization in Cognition and Language),2550,"California Polytechnic State University, San Luis Obispo",Interdisciplinary Studies (Health and Society),2158,,,,,,,,,,,,,,
,,,"California State University, Chico",Plant and Soil Science (Land and Soil Resource Management),3209,,,,,,,,,,,,,,,,,,,"California State University, Los Angeles",Liberal Studies (Elementary Subject Matter Teacher Preparation: Integrated),2432,,,,,,,,,,,,,"California State University, San Bernardino",Chemistry (Biochemistry),847,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Pomona",Interdisciplinary Studies (Visual Media and Cultural Studies),1813,,,,,,,University of California-San Diego,International Studies: Literature,2218,,,,,,,,,,,,,,,,,,,"California State University, Monterey Bay",Sustainable Hospitality Management (Sustainable Tourism Management),3676,,,,,,,,,,,,,University of California-San Diego,Linguistics (Specialization in Cognition and Language),2551,"California State University, San Bernardino",Kinesiology (Allied Health Professions),2277,,,,,,,,,,,,,,
,,,"California State Polytechnic University, Humboldt",Rangeland Resource Science (Wildland Soil Science),3398,,,,,,,,,,,,,,,,,,,"California State University, Los Angeles",Liberal Studies (Elementary Subject Matter Teacher Preparation: Traditional),2433,,,,,,,,,,,,,San Diego State University,Chemistry (Biochemistry),848,,,,,,,,,,,,,,,,,,,Sonoma State University,International Studies (Global Cultural Studies),2155,,,,,,,University of California-Irvine,Japanese Language and Literature,2245,,,,,,,,,,,,,,,,,,,University of California-Santa Cruz,Technology and Information Management,3677,,,,,,,,,,,,,University of California-San Diego,Psychology with Specialization in Cognitive Psychology,3336,"California State University, Bakersfield",Kinesiology (Allied Health),2278,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Anthropology-Geography (Environmental Studies and Sustainability),161,,,,,,,,,,,,,,,,,,,"California State University, Bakersfield",Liberal Studies (General - Non-Teaching Track),2442,,,,,,,,,,,,,San José State University,Chemistry (Biochemistry),849,,,,,,,,,,,,,,,,,,,"California Polytechnic State University, San Luis Obispo",Liberal Studies (Multicultural Studies),2169,,,,,,,University of California-Irvine,Korean Literature and Culture,2346,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Tourism Hospitality and Recreation Management (General),3742,,,,,,,,,,,,,University of California-San Diego,Psychology: Cognitive and Behavioral Neuroscience,3341,"California State Polytechnic University, Humboldt",Kinesiology (Health Promotion (4+1)),2304,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Anthropology-Geography (Global Studies and International Development),162,,,,,,,,,,,,,,,,,,,San José State University,Liberal Studies (Integrated Teacher Education Preparation),2458,,,,,,,,,,,,,"California State University, Stanislaus",Chemistry (Biochemistry),850,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Media and Cultural Studies,2208,,,,,,,University of California-Riverside,Languages and Literatures/Chinese,2364,,,,,,,,,,,,,,,,,,,San Diego State University,Urban Studies (Urban Planning Design and Management),3755,,,,,,,,,,,,,"California State University, Fullerton",Communicative Disorders (Communicative Disorders - General),1107,"California State Polytechnic University, Humboldt",Kinesiology (Health Promotion),2305,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Anthropology-Geography (Human Ecology),163,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Liberal Studies (Integrated Teacher Education Program (ITEP) Freshman),2459,,,,,,,,,,,,,"California State University, Stanislaus",Chemistry (Biochemistry),851,,,,,,,,,,,,,,,,,,,"California State University, Sacramento",Medieval Studies,2492,,,,,,,University of California-Riverside,Languages and Literatures/Classical Studies,2365,,,,,,,,,,,,,,,,,,,"California State Polytechnic University, Humboldt",Wildlife (Wildlife Management and Conservation),3775,,,,,,,,,,,,,"California State University, Los Angeles",Communicative Disorders (General),1108,"California Polytechnic State University, San Luis Obispo",Kinesiology (Health Promotion),2306,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Anthropology-Geography (Individualized Course of Study),164,,,,,,,,,,,,,,,,,,,"California State University, Northridge",Liberal Studies (Integrated Teacher Education Program (ITEP) Junior),2460,,,,,,,,,,,,,University of California-Santa Barbara,Chemistry/Biochemistry,902,,,,,,,,,,,,,,,,,,,University of California-Riverside,American Multicultural Studies (Africana Studies),2763,,,,,,,University of California-Riverside,Languages and Literatures/Classical Studies,2366,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Accounting),3,,,,,,,,,,,,,"California State University, Northridge",Communicative Disorders (General),1109,California State University San Marcos,Kinesiology (Health Science),2307,,,,,,,,,,,,,,
,,,"California Polytechnic State University, San Luis Obispo",Anthropology-Geography (Teaching),165,,,,,,,,,,,,,,,,,,,"California State University, Dominguez Hills",Liberal Studies (Integrated Teacher Education Program Education Specialist Mild/Moderate Disabilities),2461,,,,,,,,,,,,,University of California-Los Angeles,Computational and Systems Biology (Pre),1129,,,,,,,,,,,,,,,,,,,University of California-Santa Barbara,American Multicultural Studies (American Multicultural Studies - General),2770,,,,,,,University of California-Riverside,Languages and Literatures/Comparative Ancient Civilizations,2367,,,,,,,,,,,,,,,,,,,"California State University, San Bernardino",Administration (Business Analytics),4,,,,,,,,,,,,,San José State University,Communicative Disorders and Sciences (Communicative Disorders and Sciences),1110,California State University San Marcos,Kinesiology (Health Science),2308,,,,,,,,,,,,,,
